Sample	posterior	likelihood	prior	treeLikelihood.hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	treeHeight.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	treeLength.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Absent_to_Present	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Present_to_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Present	rootTypeLogger.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	R0.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	R0.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned3	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned4	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	clockRate.c:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateAC.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateAG.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateAT.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateCG.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateGT.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned3	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned4
10000	-59029.32043907807	-59005.42957993185	-23.89085914621777	-59005.42957993185	2.387349387868572	106.83758636215481	7	18	88	67	0	1.0672323900832568	1.153171199570164	0.0	3.107715411624034E-4	0.0	7.748986957635212E-4	45.37983504929201	45.37983504929201	0.0032719553193188327	0.004363535280528866	0.5578453268157857	0.4421546731842145	5.298356744353183E-4	0.2398315884728602	0.7141290250295582	0.5243828258282813	0.32698749895240814	0.6065306424238902	0.2582876422658533	0.24904060130007763	0.23322141566944798	0.25945034076462103
11000	-58464.80199565276	-58429.856548544674	-34.945447108081936	-58429.856548544674	2.4534613273396846	111.61681464096642	7	20	90	65	0	1.056353076574209	1.1458682311397943	0.0	2.3944865240765336E-4	0.0	5.187995569036182E-4	52.771002487682715	52.771002487682715	0.0036493351636097365	0.007283397083606197	0.5578453268157857	0.4421546731842145	4.975418291538893E-4	0.2398315884728602	0.7110167107604631	0.5243828258282813	0.30704615336661056	0.6065306424238902	0.2582876422658533	0.24904060130007763	0.23173248777448424	0.2609392686595848
12000	-58135.54799150001	-58113.449636664176	-22.098354835835288	-58113.449636664176	2.478783182497207	113.82461338245987	6	17	88	67	0	1.052677291676682	1.1187133437852952	0.0	2.4183980945319483E-4	0.0	4.629473114588358E-4	54.49474923651519	54.49474923651519	0.003300547885799499	0.004899577917289094	0.5806018106458734	0.4193981893541268	5.054986646536027E-4	0.2398315884728602	0.7110167107604631	0.5243828258282813	0.30704615336661056	0.6065306424238902	0.2582876422658533	0.24457899232907376	0.2361940967454881	0.2609392686595848
13000	-57465.58090944888	-57462.91150835899	-2.669401089884218	-57462.91150835899	2.3685616768067654	104.30097250785869	6	18	89	66	0	1.0494793904466704	1.1365289971689565	0.0	2.581512904244404E-4	0.0	4.871065658550472E-4	55.24111431984023	55.24111431984023	0.005980450543701025	0.007506511552299128	0.5806018106458734	0.4193981893541268	5.182963899480235E-4	0.189343017608025	0.7110167107604631	0.5243828258282813	0.30704615336661056	0.6065306424238902	0.25230452651832314	0.2368446417330908	0.24392844734147107	0.26692238440711497
14000	-56890.87441440455	-56898.65489027351	7.7804758689605436	-56898.65489027351	2.261026656554513	100.44870768508076	5	18	90	65	0	1.0579125425092517	1.136826128436132	0.0	2.9368722684892045E-4	0.0	6.399198381804753E-4	53.79680975120342	53.79680975120342	0.007058012209285901	0.007330639550128854	0.5957076465408994	0.40429235345910086	5.209327363369465E-4	0.189343017608025	0.7110167107604631	0.5243828258282813	0.30704615336661056	0.6011168837407478	0.25230452651832314	0.2368446417330908	0.24392844734147107	0.26692238440711497
15000	-56562.9534356448	-56571.636966625345	8.683530980544152	-56571.636966625345	2.282920232724249	103.14394222668201	5	17	89	66	0	1.0411652291341533	1.1262114278219912	0.0	2.938059329838721E-4	0.0	7.159231277844663E-4	59.146056171993536	59.146056171993536	0.011484057235128091	0.007155108991127976	0.6333628605109454	0.36663713948905485	5.166453767734832E-4	0.20616330506509756	0.7110167107604631	0.5243828258282813	0.2916175729189569	0.6011168837407478	0.25230452651832314	0.2368446417330908	0.24392844734147107	0.26692238440711497
16000	-56212.77673108151	-56235.90979819877	23.133067117262918	-56235.90979819877	2.3521726201818374	106.0643684454075	5	15	87	68	0	1.0632959678742655	1.1589935669352565	0.0	2.1830236430845447E-4	0.0	8.196790498461256E-4	49.64064269870768	49.64064269870768	0.017136292896980147	0.005641255346852007	0.6308014814571385	0.3691985185428617	4.7446484730791916E-4	0.20616330506509756	0.7110167107604631	0.5243828258282813	0.2916175729189569	0.6011168837407478	0.25230452651832314	0.2368446417330908	0.24392844734147107	0.26692238440711497
17000	-55929.67495933366	-55932.609757647806	2.9347983141475815	-55932.609757647806	2.330969803163592	102.60348300963545	8	19	88	67	0	1.0452324588061745	1.139304325709177	0.0	2.2139058707052248E-4	0.0	8.446725379152521E-4	54.794199931894404	54.794199931894404	0.015590054203242103	0.005517068819540587	0.6308014814571385	0.3691985185428617	4.7165606413679796E-4	0.20616330506509756	0.7110167107604631	0.5243828258282813	0.2916175729189569	0.6011168837407478	0.245130752925803	0.2368446417330908	0.24392844734147107	0.2740961579996351
18000	-55632.84762253692	-55661.72570845317	28.878085916245887	-55661.72570845317	2.2034737315158353	102.55784065637583	6	19	90	65	0	1.0649601047998778	1.1710229522693962	0.0	2.412837641639691E-4	0.0	0.001036020128083066	50.62545103027261	50.62545103027261	0.015369492056164849	0.005172438092388766	0.6358104995392007	0.36418950046079956	4.6277606353195197E-4	0.20616330506509756	0.7110167107604631	0.2690313203084594	0.2916175729189569	0.6011168837407478	0.245130752925803	0.23160453349010288	0.249168555584459	0.2740961579996351
19000	-55257.86501259814	-55316.26458118778	58.39956858964325	-55316.26458118778	2.1277291543483132	99.05319314484483	3	19	93	62	0	1.0718565491988967	1.1507534962132293	0.0	2.1187133719416298E-4	0.0	9.46443825148992E-4	51.27221885677109	51.27221885677109	0.011141502164532458	0.00768314208235042	0.5627449802356629	0.43725501976433734	4.57111718876921E-4	0.20616330506509756	0.5010421437870797	0.18501329040741205	0.22509826775117195	0.6011168837407478	0.245130752925803	0.23160453349010288	0.249168555584459	0.2740961579996351
20000	-54960.25888970837	-55023.69087539759	63.43198568921494	-55023.69087539759	2.1991286171081805	101.37300741190913	3	18	92	63	0	1.0781968339242913	1.1855423216341476	0.0	2.577679259791803E-4	0.0	8.969464389928582E-4	45.25778805331851	45.25778805331851	0.013962186970049952	0.007612341557210893	0.5627449802356629	0.43725501976433734	4.606615511041103E-4	0.13486140741016317	0.5010421437870797	0.18501329040741205	0.16117204166808238	0.5723385171693012	0.245130752925803	0.23160453349010288	0.249168555584459	0.2740961579996351
21000	-54722.23278486986	-54776.08968630212	53.85690143225493	-54776.08968630212	2.213624890124892	107.75897440573246	3	18	92	63	0	1.0701517192386645	1.1521263112582658	0.0	2.2801112773982018E-4	0.0	7.530077139315097E-4	49.087151073974944	49.087151073974944	0.01435791957221199	0.011647286965671461	0.5627449802356629	0.43725501976433734	4.438392435729387E-4	0.13486140741016317	0.5010421437870797	0.18501329040741205	0.1611864574414714	0.5723385171693012	0.245130752925803	0.23160453349010288	0.249168555584459	0.2740961579996351
22000	-54404.81490218245	-54492.56591106565	87.7510088831998	-54492.56591106565	2.1527777083026516	98.48166727801329	2	16	91	64	0	1.0673334189601968	1.173506601738063	0.0	2.187261982914053E-4	0.0	7.118586745529578E-4	55.749798909591235	55.749798909591235	0.014107830842627686	0.009903666765709116	0.6560236117698457	0.34397638823015453	4.605640422920796E-4	0.13486140741016317	0.5010421437870797	0.18501329040741205	0.1611864574414714	0.5723385171693012	0.245130752925803	0.23160453349010288	0.249168555584459	0.2740961579996351
23000	-54168.88478769053	-54249.836751072224	80.9519633816966	-54249.836751072224	1.905844362577121	98.78881459836552	2	19	94	61	0	1.0666316312473294	1.1674347022430658	0.0	2.2467506104882626E-4	0.0	7.924391751948995E-4	50.15904246101738	50.15904246101738	0.013554300607393094	0.00909349402991416	0.7201289210985615	0.27987107890143864	4.455462193370894E-4	0.13486140741016317	0.5010421437870797	0.18501329040741205	0.1611864574414714	0.5723385171693012	0.245130752925803	0.23160453349010288	0.249168555584459	0.2740961579996351
24000	-54001.92733136742	-54081.04802868197	79.12069731454973	-54081.04802868197	1.9631473774027137	102.99428442615178	2	18	93	62	0	1.0735094507966854	1.1749625168910285	0.0	2.360827334111302E-4	0.0	6.402312876677953E-4	50.50159214763586	50.50159214763586	0.015071603231024243	0.008217456969447891	0.6703085569476177	0.32969144305238246	4.4623406009243314E-4	0.09152278459222235	0.5010421437870797	0.18501329040741205	0.09590506733681962	0.3713328848180297	0.245130752925803	0.23160453349010288	0.249168555584459	0.2740961579996351
25000	-53774.638317473204	-53872.77738157311	98.13906409991188	-53872.77738157311	1.871762641265549	97.6528623602608	2	16	91	64	0	1.066198997994276	1.1852937400902228	0.0	2.4553840220969497E-4	0.0	6.584043327065313E-4	53.687508158863096	53.687508158863096	0.015332142234941091	0.006006677801039322	0.6703085569476177	0.32969144305238246	4.401850569136823E-4	0.09152278459222235	0.5010421437870797	0.18501329040741205	0.09590506733681962	0.4080329703225995	0.24800637441848133	0.22872891199742454	0.24845147537092935	0.2748132382131647
26000	-53659.86853208146	-53776.58665917431	116.7181270928471	-53776.58665917431	1.6599181146807043	80.59499300516538	4	16	89	66	0	1.1074113152488085	1.2347528548618396	0.0	2.865359591721023E-4	0.0	8.716995404865331E-4	46.92703290622018	46.92703290622018	0.020579403320924523	0.006568728860517886	0.6703085569476177	0.32969144305238246	5.480709639039185E-4	0.09152278459222235	0.5010421437870797	0.18501329040741205	0.09590506733681962	0.4080329703225995	0.24800637441848133	0.22872891199742454	0.24845147537092935	0.2748132382131647
27000	-53522.36067536086	-53653.18776074134	130.8270853804778	-53653.18776074134	1.6698686468170547	80.27596539744928	3	14	88	67	0	1.0882882403920966	1.2592142850571422	0.0	3.2256721358016213E-4	0.0	8.054348347020519E-4	46.86948338369997	46.86948338369997	0.019772485816261773	0.005943965268142952	0.6528107696494666	0.34718923035053345	5.461835058267517E-4	0.09152278459222235	0.5010421437870797	0.18501329040741205	0.09590506733681962	0.38535368634747585	0.24800637441848133	0.22872891199742454	0.24845147537092935	0.2748132382131647
28000	-53300.2956165529	-53394.91526738869	94.61965083579052	-53394.91526738869	1.7963642432942377	87.45938316480036	5	16	88	67	0	1.080986671783012	1.2111084720239202	0.0	2.719666188452479E-4	0.0	8.885472645406503E-4	49.377073080384974	49.377073080384974	0.019989068925747006	0.004394232802409069	0.6528107696494666	0.34718923035053345	4.823768360120526E-4	0.09152278459222235	0.5010421437870797	0.18501329040741205	0.07007276681412022	0.3893453922831588	0.24800637441848133	0.22872891199742454	0.24845147537092935	0.2748132382131647
29000	-53185.78443517453	-53316.95934864038	131.17491346584964	-53316.95934864038	1.657176465838463	82.24996351858165	3	13	87	68	0	1.0802316563555423	1.2101565831776744	0.0	2.6160677265856696E-4	0.0	8.97521393509487E-4	52.052704740051304	52.052704740051304	0.020422934921410958	0.004086097252165024	0.6292020730749242	0.37079792692507596	4.807682486395082E-4	0.09152278459222235	0.38597275181513035	0.17596418122631893	0.07007276681412022	0.3893453922831588	0.24800637441848133	0.22872891199742454	0.24845147537092935	0.2748132382131647
30000	-52959.8705230625	-53095.79653959134	135.92601652883997	-53095.79653959134	1.6495660103412062	83.53849808605554	3	13	87	68	0	1.0864061062918333	1.2289511653753584	0.0	2.1298952551263275E-4	0.0	6.308695095180245E-4	50.53359422034149	50.53359422034149	0.01723509981257728	0.004994544676653308	0.7829089783095265	0.21709102169047356	4.910399893320172E-4	0.09152278459222235	0.38597275181513035	0.06610402926266735	0.07362012248544202	0.3893453922831588	0.24800637441848133	0.22058502817028325	0.24845147537092935	0.28295712204030604
31000	-52871.65297252933	-53021.40591960984	149.75294708050845	-53021.40591960984	1.630059315436722	78.80640786674581	2	12	87	68	0	1.0781313465046083	1.213633462199805	0.0	2.0233898897343598E-4	0.0	5.576799234661662E-4	54.90505367041254	54.90505367041254	0.018081480121696185	0.005381383224100252	0.7829089783095265	0.21709102169047356	5.224587100442673E-4	0.09152278459222235	0.38597275181513035	0.06610402926266735	0.07362012248544202	0.3893453922831588	0.24800637441848133	0.22058502817028325	0.24717104982974344	0.28423754758149194
32000	-52774.035511204725	-52898.85192507866	124.81641387393654	-52898.85192507866	1.757026962432168	85.83098967731901	3	13	87	68	0	1.0645952406095212	1.1983961062733508	0.0	1.8371139928313293E-4	0.0	4.149865715344692E-4	56.19272444021341	56.19272444021341	0.01873336117431884	0.0028013666775095077	0.7829089783095265	0.21709102169047356	4.6856787215616546E-4	0.11829598503933444	0.38597275181513035	0.06610402926266735	0.07362012248544202	0.3893453922831588	0.24800637441848133	0.2156484785257582	0.24717104982974344	0.289174097226017
33000	-52632.86807224445	-52780.048799683325	147.18072743887635	-52780.048799683325	1.6517811623752083	79.52481104373726	2	13	88	67	0	1.080759983164332	1.196913887724257	0.0	1.5532525038103914E-4	0.0	5.113623174350731E-4	56.99613774040083	56.99613774040083	0.014546554527669606	0.0020896089989129413	0.8178243908722462	0.18217560912775385	5.221941563569745E-4	0.11829598503933444	0.38597275181513035	0.04575541209860533	0.07362012248544202	0.3893453922831588	0.24800637441848133	0.2156484785257582	0.24717104982974344	0.289174097226017
34000	-52568.01481422958	-52731.23862670695	163.22381247737275	-52731.23862670695	1.766458190937559	85.31032238025489	1	12	88	67	0	1.0812306490260208	1.2268955552291443	0.0	1.58355809436399E-4	0.0	5.255278566062073E-4	52.474112037649554	52.474112037649554	0.011237396823623926	0.0016062292537453455	0.8178243908722462	0.18217560912775385	4.6452282788375307E-4	0.11829598503933444	0.38597275181513035	0.04575541209860533	0.07362012248544202	0.2751407784237951	0.24749061542640227	0.2156484785257582	0.24717104982974344	0.28968985621809606
35000	-52421.405048240755	-52578.33009251527	156.9250442745145	-52578.33009251527	1.6261249365358799	82.1126404531699	2	13	88	67	0	1.079394556982759	1.2283438613764612	0.0	1.5912185707510687E-4	0.0	5.92174892338158E-4	53.71852166302633	53.71852166302633	0.013227332460350915	0.002072268493630502	0.8642529579454955	0.13574704205450452	4.665307293867991E-4	0.11829598503933444	0.38597275181513035	0.04575541209860533	0.04443503862011373	0.2751407784237951	0.24749061542640227	0.2156484785257582	0.24717104982974344	0.28968985621809606
36000	-52375.595109377544	-52557.139111623685	181.54400224614182	-52557.139111623685	1.7162109706129396	78.57604674791006	1	12	88	67	0	1.0893979266873348	1.2511336445945693	0.0	1.5015343772640182E-4	0.0	5.324858709766286E-4	52.97255391858236	52.97255391858236	0.012722858579506991	0.0019940029732049983	0.9051697096275064	0.09483029037249358	4.926281436781419E-4	0.09981582354826266	0.38597275181513035	0.03500733919484077	0.04443503862011373	0.2751407784237951	0.24749061542640227	0.2156484785257582	0.24717104982974344	0.28968985621809606
37000	-52271.018394506274	-52455.76310720821	184.74471270193052	-52455.76310720821	1.6360834010796181	76.31366707211994	1	14	90	65	0	1.09534158441088	1.2579597179399578	0.0	1.7671750469375552E-4	0.0	6.301832991792971E-4	53.60130614496103	53.60130614496103	0.012963958517650398	0.0018414904610614725	0.9051697096275064	0.09483029037249358	5.04388500492464E-4	0.09981582354826266	0.38597275181513035	0.03500733919484077	0.06157877765559939	0.2751407784237951	0.24749061542640227	0.2156484785257582	0.24717104982974344	0.28968985621809606
38000	-52176.96600296837	-52353.35164137242	176.3856384040475	-52353.35164137242	1.7149389396264478	80.38893223959185	1	13	89	66	0	1.088391398218648	1.2499776834892957	0.0	1.8847616743509671E-4	0.0	6.625033059177095E-4	49.46954727434636	49.46954727434636	0.011129322316250648	0.0023396794468436054	0.8590702262794384	0.14092977372056154	4.855881654348442E-4	0.09981582354826266	0.38597275181513035	0.03500733919484077	0.06157877765559939	0.2751407784237951	0.24749061542640227	0.2156484785257582	0.24717104982974344	0.28968985621809606
39000	-52102.708791140336	-52291.01109581465	188.30230467431173	-52291.01109581465	1.6759928564462867	77.8400244048492	1	12	88	67	0	1.1021105970520562	1.2720423801994816	0.0	1.544581917778878E-4	0.0	6.028791861472271E-4	52.19920273545511	52.19920273545511	0.01026642596731639	0.0017668708285011585	0.8372516420522131	0.16274835794778686	5.091383010827207E-4	0.09981582354826266	0.38597275181513035	0.04119894492908463	0.06157877765559939	0.2751407784237951	0.24749061542640227	0.2156484785257582	0.24717104982974344	0.28968985621809606
40000	-52097.94482422368	-52289.89558508384	191.95076086015666	-52289.89558508384	1.7746090221786373	76.72182668774023	1	11	87	68	0	1.1066049058861356	1.2772296557069902	0.0	1.5564958449711529E-4	0.0	5.086036856182477E-4	50.79676066147176	50.79676066147176	0.010035189425483544	9.610971606882686E-4	0.854611588124794	0.14538841187520607	5.0398264592918E-4	0.09981582354826266	0.38597275181513035	0.04119894492908463	0.06157877765559939	0.2751407784237951	0.24749061542640227	0.22219183067552514	0.2406276976799765	0.28968985621809606
41000	-52064.36723884883	-52249.75544254855	185.3882036997214	-52249.75544254855	2.086555070337679	81.238150275935	1	10	86	69	0	1.0964040953069514	1.270964577615103	0.0	1.2300590740805194E-4	0.0	3.192309936209246E-4	52.43557116179596	52.43557116179596	0.007401745577407088	7.723566029798545E-4	0.854611588124794	0.14538841187520607	4.920958127031374E-4	0.09981582354826266	0.38597275181513035	0.04119894492908463	0.06157877765559939	0.2751407784237951	0.2553362555779566	0.22219183067552514	0.2406276976799765	0.28184421606654175
42000	-52052.31677624985	-52228.2853879646	175.96861171474922	-52228.2853879646	2.005817683299339	85.30038332160525	1	10	86	69	0	1.0885605954229052	1.261872299904885	0.0	1.642744488485255E-4	0.0	4.6418874722873937E-4	49.57340052403191	49.57340052403191	0.005904958813346244	6.818849733643234E-4	0.854611588124794	0.14538841187520607	4.4689678156554564E-4	0.09981582354826266	0.33291856633668904	0.04119894492908463	0.06157877765559939	0.2751407784237951	0.2553362555779566	0.22219183067552514	0.2406276976799765	0.28184421606654175
43000	-52014.0296426523	-52189.970719811085	175.94107715878803	-52189.970719811085	1.96042134919621	87.88754369875838	1	10	86	69	0	1.0832402281163163	1.2557048672808004	0.0	1.7007706332746247E-4	0.0	3.5735977327883817E-4	49.60518167380184	49.60518167380184	0.004656351422379021	5.775460365904498E-4	0.9503237752471613	0.049676224752838824	4.294694028113186E-4	0.09981582354826266	0.2955792688746328	0.04119894492908463	0.06157877765559939	0.2751407784237951	0.2553362555779566	0.22219183067552514	0.2406276976799765	0.28184421606654175
44000	-51942.132992689105	-52135.368420464234	193.23542777513057	-52135.368420464234	1.664809640722696	78.58697894285359	1	10	86	69	0	1.084658774190633	1.2609349277645292	0.0	1.6056782124404797E-4	0.0	3.072662389819786E-4	55.67794816797707	55.67794816797707	0.006019896430288306	7.828144613455984E-4	0.9503237752471613	0.049676224752838824	4.6476725940680874E-4	0.09981582354826266	0.2955792688746328	0.04157301189373014	0.052256593591129344	0.27561271590131203	0.2553362555779566	0.22219183067552514	0.2406276976799765	0.28184421606654175
45000	-51769.06916430517	-51963.2103841491	194.14121984392682	-51963.2103841491	1.693932286201376	78.0497675734379	1	10	86	69	0	1.0955538459551692	1.2788748113600081	0.0	1.8986852042884294E-4	0.0	4.0688878160656506E-4	50.87737294974143	50.87737294974143	0.007153211266147521	0.001055381606539509	0.9075323076750872	0.09246769232491284	4.940623183756319E-4	0.09981582354826266	0.3442975897966421	0.04157301189373014	0.052256593591129344	0.32326730600321013	0.26499379611363344	0.22219183067552514	0.2309701571442996	0.28184421606654175
46000	-51750.0369339072	-51947.739269325495	197.70233541829865	-51947.739269325495	1.6772159887915694	78.90152072346746	1	10	86	69	0	1.1048795156343274	1.2897609618634922	0.0	1.6763776030356985E-4	0.0	3.496797298237166E-4	48.69069065913195	48.69069065913195	0.008288408827909747	0.0010213193999744398	0.8467295307734235	0.1532704692265765	4.894656816765621E-4	0.09981582354826266	0.3442975897966421	0.06086323093558478	0.052256593591129344	0.32326730600321013	0.26499379611363344	0.22219183067552514	0.2309701571442996	0.28184421606654175
47000	-51663.1790425175	-51866.013055637006	202.83401311950652	-51866.013055637006	1.5797532432249664	76.64687629659207	1	10	86	69	0	1.0943260393631902	1.3092987226304957	0.0	1.795730348367165E-4	0.0	3.60018654973712E-4	51.30575578330867	51.30575578330867	0.012724633264159589	0.0011540754412182625	0.8066041220728378	0.19339587792716215	4.8472429938399434E-4	0.09981582354826266	0.3442975897966421	0.06086323093558478	0.052256593591129344	0.3126366244563574	0.26499379611363344	0.22219183067552514	0.2309701571442996	0.28184421606654175
48000	-51648.24063924401	-51842.70014491273	194.45950566871517	-51842.70014491273	1.7073216704475311	81.72327177091563	1	10	86	69	0	1.101365574217497	1.284477916783975	0.0	1.364151860185837E-4	0.0	2.9872833405215167E-4	51.08499157951351	51.08499157951351	0.011125675120430152	0.0010659688861278064	0.8066041220728378	0.19339587792716215	4.2575673981333923E-4	0.09981582354826266	0.3442975897966421	0.054035827897146546	0.052256593591129344	0.3126366244563574	0.26499379611363344	0.22219183067552514	0.2309701571442996	0.28184421606654175
49000	-51527.41761384366	-51721.257655810296	193.8400419666351	-51721.257655810296	1.6709841695451508	82.45512936407195	1	10	86	69	0	1.0904232005663868	1.2717162710224978	0.0	1.4846128606428485E-4	0.0	3.303747525532914E-4	52.05752054973414	52.05752054973414	0.009168942778811777	0.0013411675212317313	0.8066041220728378	0.19339587792716215	4.535320238829762E-4	0.09981582354826266	0.3442975897966421	0.054035827897146546	0.052256593591129344	0.3126366244563574	0.26499379611363344	0.21294044022193823	0.2309701571442996	0.29109560652012867
50000	-51519.002169130385	-51710.00481194042	191.00264281002987	-51710.00481194042	1.6650976276323222	86.08074761058324	1	10	86	69	0	1.0943746470716724	1.2778675431755837	0.0	1.2240597348653042E-4	0.0	2.9528060961462086E-4	51.55629679323079	51.55629679323079	0.0066359553451790804	0.0012279705072606917	0.8066041220728378	0.19339587792716215	4.1918506118558674E-4	0.09981582354826266	0.3442975897966421	0.054035827897146546	0.052256593591129344	0.3126366244563574	0.26499379611363344	0.21294044022193823	0.2309701571442996	0.29109560652012867
51000	-51405.02126746284	-51602.16660832946	197.14534086662258	-51602.16660832946	1.632277299535194	83.65957259483685	1	10	86	69	0	1.0943746470716724	1.28542017900721	0.0	1.0964336572307328E-4	0.0	3.173468727061475E-4	50.90736984518802	50.90736984518802	0.011317154416492297	0.0019257424749912675	0.8695324821859569	0.13046751781404298	4.43778171209414E-4	0.09981582354826266	0.3442975897966421	0.054035827897146546	0.07843101349281814	0.3126366244563574	0.26499379611363344	0.21294044022193823	0.2309701571442996	0.29109560652012867
52000	-51349.963034978646	-51549.738526602465	199.7754916238183	-51549.738526602465	1.6132379793529656	82.61764685931885	1	10	86	69	0	1.1096369072433858	1.2959278982406306	0.0	1.1468564126184697E-4	0.0	5.156953802523105E-4	49.3068995313105	49.3068995313105	0.011589957150732366	0.002608630974018175	0.8695324821859569	0.13046751781404298	4.6495107341208784E-4	0.09981582354826266	0.3442975897966421	0.054035827897146546	0.07843101349281814	0.3126366244563574	0.26499379611363344	0.209371856976901	0.2309701571442996	0.2946641897651659
53000	-51342.437214829	-51531.70555080076	189.26833597176585	-51531.70555080076	1.7327726261570935	89.58007954352637	1	10	86	69	0	1.1010193287952037	1.2993994624406566	0.0	7.275096345428134E-5	0.0	2.456547894025681E-4	52.54659050886556	52.54659050886556	0.004269382260480619	0.00221322346910824	0.8928903595906763	0.10710964040932357	4.089063191544873E-4	0.09981582354826266	0.3442975897966421	0.054035827897146546	0.07843101349281814	0.2948824630127794	0.26499379611363344	0.209371856976901	0.2309701571442996	0.2946641897651659
54000	-51309.15183195137	-51515.80064298934	206.6488110379746	-51515.80064298934	1.5819222637760544	82.47577367124727	1	9	85	70	0	1.0936746939874755	1.2657366423087093	0.0	6.972760741478522E-5	0.0	2.257849977299082E-4	57.84133080137804	57.84133080137804	0.0059731283799260276	0.002422749684025909	0.8928903595906763	0.10710964040932357	4.583390959932676E-4	0.09981582354826266	0.3442975897966421	0.047783079934892246	0.06953553737066863	0.2948824630127794	0.26499379611363344	0.209371856976901	0.2309701571442996	0.2946641897651659
55000	-51301.843169302796	-51505.922651954315	204.07948265152044	-51505.922651954315	1.6384557412787244	84.02122605560007	1	9	85	70	0	1.0953002992630356	1.2875762499704748	0.0	8.869714834792118E-5	0.0	3.022674299418996E-4	53.70137293887333	53.70137293887333	0.008675847869901155	0.0015533497357989048	0.8928903595906763	0.10710964040932357	4.4976883358175074E-4	0.09981582354826266	0.3442975897966421	0.03775526035507746	0.06953553737066863	0.2948824630127794	0.2691690354342095	0.209371856976901	0.2309701571442996	0.29048895044458983
56000	-51277.69512982293	-51490.8832597004	213.18812987746537	-51490.8832597004	1.4858986871516557	80.74214456186483	1	9	85	70	0	1.0869556112496928	1.2948143126563423	0.0	1.7624665545498284E-4	0.0	4.0322006929001115E-4	50.85123546055005	50.85123546055005	0.008698249837176295	4.1104708538325136E-4	0.8759349666444832	0.12406503335551662	4.4639319681457143E-4	0.09981582354826266	0.3059654837801778	0.03775526035507746	0.06953553737066863	0.29484363742022257	0.2691690354342095	0.209371856976901	0.2309701571442996	0.29048895044458983
57000	-51164.39445680196	-51401.85961002999	237.46515322803336	-51401.85961002999	1.2294926433969422	68.06220818352264	1	9	85	70	0	1.124690064814339	1.404180496969362	0.0	1.428129421050058E-4	0.0	5.769742131755403E-4	46.3801113022729	46.3801113022729	0.004349463077640837	7.105575289544172E-4	0.9254460224235248	0.07455397757647503	5.332044961849148E-4	0.09981582354826266	0.3059654837801778	0.03775526035507746	0.06953553737066863	0.3107221208588685	0.2691690354342095	0.209371856976901	0.22100754746799922	0.30045156012089025
