Sample	posterior	likelihood	prior	treeLikelihood.hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	treeHeight.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	treeLength.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Absent_to_Present	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Present_to_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Present	rootTypeLogger.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	R0.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	R0.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned3	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned4	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	clockRate.c:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned3	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned4	rateAC.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateAG.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateAT.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateCG.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateGT.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	gammaShape.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned
448000	-46159.454000809754	-46288.25100168204	128.7970008722836	-46288.25100168204	1.2337322418991246	35.52586907549578	1	3	40	37	0	1.0717547863827113	1.479469015477385	0.0	2.0367544591334014E-4	0.0	1.5069383511922787E-4	52.47371034983658	52.47371034983658	0.0021856416288613847	0.001086069969870985	0.8754713561017096	0.12452864389829085	5.632292473170468E-4	0.30099306607637494	0.1790676319762365	0.19679481678974622	0.3231444851576426	0.09216698979329706	0.27074578361454693	0.06313949298768791	0.051099237476008134	0.2841257975166315	0.02336320421866425
449000	-46169.002938450976	-46299.588493123156	130.58555467217897	-46299.588493123156	1.245086603220281	36.02032210021328	1	3	40	37	0	1.0848932039606514	1.4766888316729803	0.0	2.4652558175957984E-4	0.0	3.582284751424192E-4	48.97240164189746	48.97240164189746	0.0022513810156374174	3.017688794377085E-4	0.8754713561017096	0.12452864389829085	5.695046582220667E-4	0.30099306607637494	0.1790676319762365	0.19679481678974622	0.3231444851576426	0.1457445279817131	0.27074578361454693	0.06313949298768791	0.051099237476008134	0.2841257975166315	0.02336320421866425
450000	-46166.64681309681	-46298.22590793969	131.57909484287688	-46298.22590793969	1.2869689026892186	37.19921520950917	1	3	40	37	0	1.0849821509175297	1.4368694343864645	0.0	2.3475050088513408E-4	0.0	3.5858786196223434E-4	48.58149699995184	48.58149699995184	0.002084671000021011	8.788210039557278E-4	0.8754713561017096	0.12452864389829085	5.114175550416051E-4	0.30099306607637494	0.1790676319762365	0.19679481678974622	0.3231444851576426	0.06735845849540369	0.32511631696950694	0.06558157758734656	0.051099237476008134	0.2841257975166315	0.02336320421866425
451000	-46170.777622554255	-46304.252099717145	133.4744771628938	-46304.252099717145	1.2208338530683893	34.32983094905506	1	3	40	37	0	1.118103997670298	1.457476029649059	0.0	9.321612371058927E-5	0.0	3.700570589679754E-4	49.41863525171646	49.41863525171646	0.0035073345923352004	0.0028578839556272382	0.8754713561017096	0.12452864389829085	5.962242019279222E-4	0.2978152019972768	0.18224549605533466	0.19679481678974622	0.3231444851576426	0.06735845849540369	0.32511631696950694	0.06558157758734656	0.051099237476008134	0.2841257975166315	0.01700621978229453
452000	-46180.254902379274	-46303.11886083706	122.86395845778242	-46303.11886083706	1.4107144076950353	40.72538633977749	1	3	40	37	0	1.086066457981839	1.3511768568917537	0.0	1.8751538003082096E-4	0.0	4.06760603946135E-4	51.26435621909048	51.26435621909048	0.0031809140907798072	7.567831347625806E-4	0.8754713561017096	0.12452864389829085	5.053691683280448E-4	0.2978152019972768	0.18224549605533466	0.19679481678974622	0.3231444851576426	0.09350508880557055	0.32511631696950694	0.06558157758734656	0.03578417297258487	0.26003439268964945	0.01700621978229453
453000	-46187.40393009693	-46307.85659171133	120.45266161440034	-46307.85659171133	1.4620085967189682	42.66350519713915	1	3	40	37	0	1.0718283309121754	1.3387768534447828	0.0	2.2351853934476202E-4	0.0	2.7967875653671945E-4	49.72722346905525	49.72722346905525	0.0035800504823057405	0.002860437693750323	0.8754713561017096	0.12452864389829085	4.6220682558393146E-4	0.2978152019972768	0.18224549605533466	0.19679481678974622	0.3231444851576426	0.07215236076081455	0.32511631696950694	0.06558157758734656	0.03578417297258487	0.26003439268964945	0.01700621978229453
454000	-46191.05090410728	-46311.720917524224	120.67001341694468	-46311.720917524224	1.3992632611236024	40.59493014762856	1	3	40	37	0	1.071964344080764	1.4541770509669598	0.0	2.3482402973075452E-4	0.0	1.3533613399637563E-4	49.85059509876613	49.85059509876613	0.003814586321183853	0.0014243098193056556	0.8754713561017096	0.12452864389829085	5.002576947064721E-4	0.2978152019972768	0.18224549605533466	0.19679481678974622	0.3231444851576426	0.07215236076081455	0.32511631696950694	0.06558157758734656	0.06494911720659734	0.26003439268964945	0.01700621978229453
455000	-46195.34086660303	-46318.464808208555	123.12394160552262	-46318.464808208555	1.3716916875499368	39.00645182311752	1	3	40	37	0	1.0684426326921692	1.422614437460822	0.0	3.0083782367004583E-4	0.0	7.746648117516615E-5	54.11810352328577	54.11810352328577	0.0011394359570184097	0.002723655988362999	0.8754713561017096	0.12452864389829085	5.308446771633945E-4	0.2978152019972768	0.18224549605533466	0.19679481678974622	0.3231444851576426	0.07215236076081455	0.32511631696950694	0.06558157758734656	0.06494911720659734	0.26003439268964945	0.01700621978229453
456000	-46192.53720817905	-46321.11036949874	128.5731613196947	-46321.11036949874	1.308188861569015	37.47985951010705	1	3	40	37	0	1.0729141903227153	1.4187952094172689	0.0	2.2120973206830156E-4	0.0	1.1480314882311238E-4	54.70889771133029	54.70889771133029	0.0028031078086431676	0.001663908215269342	0.8754713561017096	0.12452864389829085	5.279362522605476E-4	0.2978152019972768	0.18224549605533466	0.19679481678974622	0.3231444851576426	0.07215236076081455	0.28088909701263015	0.06558157758734656	0.06494911720659734	0.26867648205955774	0.05355920001272122
457000	-46201.59476440908	-46319.33084803874	117.73608362966789	-46319.33084803874	1.4190271138701274	40.74100216411082	1	3	40	37	0	1.0564798058482179	1.3507383394264487	0.0	2.0330821152149338E-4	0.0	1.719728925358345E-4	56.627629932131065	56.627629932131065	6.829880716294408E-4	8.138169910912288E-4	0.8754713561017096	0.12452864389829085	5.082627567821683E-4	0.2978152019972768	0.17901987347207288	0.19679481678974622	0.32637010774090436	0.07663559576428174	0.28088909701263015	0.06558157758734656	0.06494911720659734	0.26867648205955774	0.05355920001272122
458000	-46195.30446764553	-46316.01106226961	120.70659462407494	-46316.01106226961	1.3859056115574508	40.77850798172686	1	3	40	37	0	1.0833891693877609	1.4358688796010084	0.0	1.2349539253880408E-4	0.0	1.1822060860509667E-4	49.9894495238301	49.9894495238301	0.0033951013925818604	0.002874337598501909	0.8754713561017096	0.12452864389829085	4.792295887247125E-4	0.2978152019972768	0.17901987347207288	0.19679481678974622	0.32637010774090436	0.07663559576428174	0.3731235399563996	0.06558157758734656	0.0664289134780685	0.26867648205955774	0.05355920001272122
459000	-46195.12438968256	-46310.88634010698	115.76195042442079	-46310.88634010698	1.441059680278271	42.27091870128518	1	3	40	37	0	1.0777626206209925	1.3989708759462158	0.0	1.225897123201886E-4	0.0	1.5917450698273955E-4	51.3974244432063	51.3974244432063	0.0029901069496655196	3.346748844320857E-4	0.8754713561017096	0.12452864389829085	4.613071491485401E-4	0.2978152019972768	0.17901987347207288	0.19679481678974622	0.32637010774090436	0.07663559576428174	0.3731235399563996	0.06558157758734656	0.0664289134780685	0.26867648205955774	0.01846627657510089
460000	-46196.23732350652	-46318.19602274762	121.95869924110345	-46318.19602274762	1.4397542981201616	41.093233652641814	1	3	40	37	0	1.0878931511375607	1.348549740716485	0.0	8.39458555824846E-5	0.0	1.562685312948291E-4	52.982151837280895	52.982151837280895	0.0029735579577199276	5.76083284773414E-4	0.8754713561017096	0.12452864389829085	4.677652809691033E-4	0.30013077908529534	0.17901987347207288	0.19679481678974622	0.3240545306528858	0.07663559576428174	0.3768210949382982	0.06558157758734656	0.0664289134780685	0.2567082298293186	0.08199456092253761
461000	-46179.40489299697	-46308.0236305051	128.61873750812677	-46308.0236305051	1.2802994066326752	36.93991266571041	1	3	40	37	0	1.103558067603875	1.4598352287040388	0.0	1.1726327058971674E-4	0.0	8.553318798413638E-5	50.897979298530586	50.897979298530586	0.004671688576563427	0.001036277924918988	0.8754713561017096	0.12452864389829085	5.411001861527229E-4	0.30013077908529534	0.17901987347207288	0.19679481678974622	0.3240545306528858	0.09002472686759243	0.3768210949382982	0.06558157758734656	0.0664289134780685	0.2567082298293186	0.08199456092253761
462000	-46188.71807497585	-46314.263339784615	125.54526480876784	-46314.263339784615	1.2408204646446956	37.59861066433295	1	3	40	37	0	1.1197265015963793	1.4634097493675566	0.0	9.42838890359101E-5	0.0	1.9150663999273717E-4	46.69030170087021	46.69030170087021	0.0016518725379820638	4.802698595949985E-4	0.9868767221544417	0.013123277845558765	5.675813875227027E-4	0.30013077908529534	0.17901987347207288	0.19679481678974622	0.3240545306528858	0.12015885857288765	0.3768210949382982	0.06558157758734656	0.0664289134780685	0.2567082298293186	0.08199456092253761
463000	-46180.73115563178	-46307.12600323013	126.3948475983499	-46307.12600323013	1.3902492760861793	38.04333673182929	1	3	40	37	0	1.0895965132597512	1.4145501193824113	0.0	1.5429538310593734E-4	0.0	1.9458714192682514E-4	50.24799588030667	50.24799588030667	0.002220006645910029	0.0015133173934025344	0.9868767221544417	0.013123277845558765	5.160207928908812E-4	0.30013077908529534	0.17901987347207288	0.19679481678974622	0.3240545306528858	0.12015885857288765	0.3768210949382982	0.06598273826418197	0.0664289134780685	0.2567082298293186	0.08199456092253761
464000	-46179.803067464854	-46312.28331250879	132.48024504393712	-46312.28331250879	1.4199958576278473	35.188183240221306	1	3	40	37	0	1.0997323311172997	1.41198494881786	0.0	1.5208931059089483E-4	0.0	1.5445353866862742E-4	52.17744194425965	52.17744194425965	0.0024551681133376893	0.001413330552393565	0.11253363212384021	0.8874663678761603	5.544178048255366E-4	0.30013077908529534	0.17901987347207288	0.19679481678974622	0.3240545306528858	0.12015885857288765	0.3768210949382982	0.06590154636212626	0.05936778176871454	0.2567082298293186	0.08199456092253761
465000	-46181.87075306243	-46310.60248741158	128.73173434915444	-46310.60248741158	1.3746140893030188	35.452460803484435	1	3	40	37	0	1.0835165055792542	1.4169116530908803	0.0	2.2940636697261447E-4	0.0	3.0693776484057257E-4	48.99908143184764	48.99908143184764	0.0022989644742091413	6.035226016090321E-4	0.11253363212384021	0.8874663678761603	5.339461320529871E-4	0.30013077908529534	0.17901987347207288	0.19679481678974622	0.3240545306528858	0.12015885857288765	0.2810600599824757	0.06590154636212626	0.05936778176871454	0.2567082298293186	0.08199456092253761
466000	-46167.25017640872	-46293.05572844405	125.80555203533078	-46293.05572844405	1.347304198172848	36.120327379346506	1	3	40	37	0	1.0910354423206574	1.3260603267105622	0.0	1.33455827074859E-4	0.0	3.598563899212076E-4	54.83266821098332	54.83266821098332	0.0020573219376481427	5.876522797937831E-4	0.7894537278818801	0.21054627211812038	5.513147022390282E-4	0.30013077908529534	0.17901987347207288	0.19679481678974622	0.3240545306528858	0.12015885857288765	0.4050157876313921	0.06590154636212626	0.05936778176871454	0.2567082298293186	0.08199456092253761
467000	-46180.62425889937	-46297.426426083795	116.80216718442684	-46297.426426083795	1.5011879766230036	40.979066997854936	1	3	40	37	0	1.0876998100113318	1.3261443291900774	0.0	1.273139207300766E-4	0.0	3.878366386365988E-4	50.965555030642385	50.965555030642385	0.002337879924653972	0.002056685653998309	0.7894537278818801	0.21054627211812038	4.840454103062503E-4	0.30013077908529534	0.17901987347207288	0.19679481678974622	0.3240545306528858	0.09612441844599956	0.4050157876313921	0.06590154636212626	0.05936778176871454	0.32473086534685	0.08199456092253761
468000	-46181.53652464436	-46302.9473656082	121.41084096383798	-46302.9473656082	1.401254633238983	38.39555715147951	1	3	40	37	0	1.0819119992642385	1.3492766853443476	0.0	1.1995572001730184E-4	0.0	2.4040990181351573E-4	53.5714052465278	53.5714052465278	0.0031780216117179515	0.00500744655657765	0.4290877533766149	0.5709122466233856	5.637241909511698E-4	0.30013077908529534	0.17901987347207288	0.19679481678974622	0.3240545306528858	0.09612441844599956	0.4050157876313921	0.06590154636212626	0.05936778176871454	0.32473086534685	0.08199456092253761
469000	-46194.145880989396	-46309.96508881756	115.81920782816188	-46309.96508881756	1.4565278132306683	41.078379328834075	1	3	40	37	0	1.100086502222873	1.3979997293082749	0.0	1.1845904595229457E-4	0.0	3.352934794311307E-4	48.06563053004061	48.06563053004061	0.002580605918785738	0.004577360357074328	0.4290877533766149	0.5709122466233856	5.118379726959803E-4	0.3030607852246599	0.17901987347207288	0.1938648106503817	0.3240545306528858	0.09612441844599956	0.4050157876313921	0.04830908142512659	0.05936778176871454	0.32473086534685	0.08199456092253761
470000	-46185.78549178604	-46308.15797296207	122.37248117603322	-46308.15797296207	1.350514833078713	37.44244970448273	1	3	40	37	0	1.094481563031506	1.3391025719378007	0.0	1.4063230158821744E-4	0.0	5.581083905231117E-4	50.76209370728525	50.76209370728525	0.0030243272952981833	0.003565924001997058	0.4290877533766149	0.5709122466233856	5.577287326964622E-4	0.3030607852246599	0.17901987347207288	0.1938648106503817	0.3240545306528858	0.09612441844599956	0.4050157876313921	0.04830908142512659	0.05936778176871454	0.31365820613214423	0.08463825996656611
471000	-46178.219126873504	-46307.68442821185	129.46530133834528	-46307.68442821185	1.2702778715648098	36.0645124031313	1	3	40	37	0	1.0851569297511707	1.4066945865942104	0.0	1.853763818963048E-4	0.0	4.1712876525067794E-4	52.94175864372456	52.94175864372456	0.0032193393173359894	9.162270580296103E-4	0.4290877533766149	0.5709122466233856	5.603539720848358E-4	0.3030607852246599	0.17901987347207288	0.1938648106503817	0.3240545306528858	0.09612441844599956	0.4050157876313921	0.04830908142512659	0.05265540070932573	0.31365820613214423	0.08463825996656611
472000	-46188.227475218395	-46304.8775392129	116.65006399451009	-46304.8775392129	1.4405991709110646	42.010636067708944	1	3	40	37	0	1.0881398534663216	1.2669942519445676	0.0	1.1445471154951661E-4	0.0	6.642023414066881E-4	52.693576680910546	52.693576680910546	0.004328980623150233	0.0012242520976049407	0.6445869033213867	0.3554130966786138	4.576234442546457E-4	0.3030607852246599	0.17902835787598695	0.19385632624646762	0.3240545306528858	0.09612441844599956	0.4050157876313921	0.058395806846679804	0.04339397638659069	0.31365820613214423	0.08463825996656611
473000	-46179.2087498902	-46298.209200808014	119.00045091781843	-46298.209200808014	1.3887283277559408	40.44515029805367	1	3	40	37	0	1.105135051907886	1.3485205707443975	0.0	6.988690816615862E-5	0.0	4.628052602589584E-4	49.34006206288414	49.34006206288414	0.004412904347663306	0.001474368842365389	0.6453832958815593	0.3546167041184412	4.759906085500798E-4	0.3030607852246599	0.17902835787598695	0.19385632624646762	0.3240545306528858	0.10760458871573084	0.4050157876313921	0.058395806846679804	0.04339397638659069	0.31365820613214423	0.08463825996656611
474000	-46189.425414684454	-46305.739803085286	116.31438840083302	-46305.739803085286	1.5003941948358241	43.21235663054928	1	3	40	37	0	1.084506810844282	1.3358489662357163	0.0	9.479770807105794E-5	0.0	4.176723199391348E-4	51.495272671202244	51.495272671202244	0.0030129198415139885	9.314389884939622E-4	0.6453832958815593	0.3546167041184412	4.4091070665464656E-4	0.3030607852246599	0.17902835787598695	0.19385632624646762	0.3240545306528858	0.1233031294323393	0.3380444585053791	0.058395806846679804	0.052072247600578346	0.31365820613214423	0.05172851223432999
475000	-46181.84497423751	-46303.9390233992	122.09404916169385	-46303.9390233992	1.3464403408042849	36.77425780988668	1	3	40	37	0	1.0786807823268951	1.3198429925902866	0.0	1.8970766383388774E-4	0.0	8.190140580948423E-4	51.013930682845135	51.013930682845135	0.0011044058764449682	0.002375081358616856	0.6453832958815593	0.3546167041184412	5.476994232855684E-4	0.3030607852246599	0.17902835787598695	0.19196293807700568	0.32594791882234775	0.09743030061304016	0.3380444585053791	0.058395806846679804	0.052072247600578346	0.31365820613214423	0.05172851223432999
476000	-46180.65154560918	-46308.92326217485	128.2717165656695	-46308.92326217485	1.253718728150075	33.84409765328993	1	3	40	37	0	1.0889900272212032	1.3682510839814224	0.0	1.89880971496173E-4	0.0	4.7410062552430735E-4	54.76277898219047	54.76277898219047	5.577707440914854E-4	0.002795598358685157	0.6453832958815593	0.3546167041184412	6.115523228570797E-4	0.3030607852246599	0.17902835787598695	0.19196293807700568	0.32594791882234775	0.09743030061304016	0.3380444585053791	0.058395806846679804	0.052072247600578346	0.23710882191268598	0.05172851223432999
477000	-46185.327244737666	-46304.83688208101	119.50963734334127	-46304.83688208101	1.277258311157747	35.795112323420234	1	3	40	37	0	1.083839057028727	1.3912951176177963	0.0	1.9971959854517767E-4	0.0	4.818049762571234E-4	53.23846640707807	53.23846640707807	7.36121739096628E-4	0.002023969227047964	0.6453832958815593	0.3546167041184412	5.348510900068808E-4	0.3030607852246599	0.17902835787598695	0.19196293807700568	0.32594791882234775	0.09743030061304016	0.3380444585053791	0.058395806846679804	0.052072247600578346	0.30050066728121294	0.05172851223432999
478000	-46188.42519064865	-46308.23566622602	119.81047557737037	-46308.23566622602	1.431055132491459	39.763349507073066	1	3	40	37	0	1.0904880964077217	1.3594249455401137	0.0	1.4635902848348907E-4	0.0	3.6142890661418917E-4	49.45813585509837	49.45813585509837	0.002396866771166043	0.001753869278204439	0.6453832958815593	0.3546167041184412	5.063728070619351E-4	0.3030607852246599	0.17902835787598695	0.19196293807700568	0.32594791882234775	0.05865229335888582	0.3380444585053791	0.058395806846679804	0.052072247600578346	0.30050066728121294	0.05172851223432999
479000	-46185.85488826535	-46306.33535188723	120.48046362188649	-46306.33535188723	1.4210074280179517	40.00523454980821	1	3	40	37	0	1.08321683630771	1.3294635440513771	0.0	1.4235878368211248E-4	0.0	4.0400047545989455E-4	50.5381547345689	50.5381547345689	0.0027838779324090572	0.0017987424300051496	0.6453832958815593	0.3546167041184412	5.034819008923222E-4	0.29913386943218384	0.17902835787598695	0.19196293807700568	0.3298748346148238	0.05865229335888582	0.3046919037264911	0.058395806846679804	0.052072247600578346	0.30050066728121294	0.05172851223432999
480000	-46180.30536095875	-46300.87959699605	120.57423603729615	-46300.87959699605	1.346214279324482	38.676284140462805	1	3	40	37	0	1.0793517442735883	1.312769836354678	0.0	1.3879456118206973E-4	0.0	5.621940757363069E-4	53.40504020283357	53.40504020283357	0.0031696146227201457	0.004237477291450813	0.9866658706271441	0.013334129372856496	5.672244319079658E-4	0.29913386943218384	0.17902835787598695	0.19196293807700568	0.3298748346148238	0.11930285515220981	0.3046919037264911	0.058395806846679804	0.05014974805854081	0.30050066728121294	0.05172851223432999
481000	-46186.464402113736	-46307.05277363993	120.58837152619293	-46307.05277363993	1.291934587556131	37.76690586152431	1	3	40	37	0	1.0841172919127589	1.3054613374719775	0.0	1.511846567447128E-4	0.0	5.996720167862227E-4	51.60675742663803	51.60675742663803	0.0029720764662851335	0.004895605211027914	0.9866658706271441	0.013334129372856496	5.57478208107114E-4	0.29913386943218384	0.17902835787598695	0.19196293807700568	0.3298748346148238	0.11930285515220981	0.3046919037264911	0.058395806846679804	0.05926757169741705	0.30050066728121294	0.05172851223432999
482000	-46192.596270876435	-46304.71130371457	112.11503283813076	-46304.71130371457	1.4413628951407802	40.40514304611074	1	3	40	37	0	1.0826917201741073	1.3237805645439178	0.0	1.278498348711611E-4	0.0	6.27924302575034E-4	50.94687110075527	50.94687110075527	0.0028011317720579177	0.004614025061475984	0.704097562412073	0.29590243758792756	4.969215574361247E-4	0.29913386943218384	0.17902835787598695	0.19196293807700568	0.3298748346148238	0.09356563438521501	0.3046919037264911	0.040268868345850806	0.05926757169741705	0.30050066728121294	0.05172851223432999
483000	-46185.1061961761	-46301.90961573359	116.80341955748463	-46301.90961573359	1.3594175507032853	39.33592069072148	1	3	40	37	0	1.077731751465587	1.3144276138998148	0.0	1.3412506154937965E-4	0.0	4.540277776234051E-4	55.13879061372529	55.13879061372529	0.0029195280027818917	0.004473217916084733	0.704097562412073	0.29590243758792756	5.100872467289963E-4	0.29913386943218384	0.17902835787598695	0.19196293807700568	0.3298748346148238	0.06779232392984412	0.3046919037264911	0.040268868345850806	0.05926757169741705	0.27628415942530266	0.05172851223432999
484000	-46177.86184271765	-46299.930223536816	122.06838081916655	-46299.930223536816	1.314716363979682	37.31261581042435	1	3	40	37	0	1.1019775883796694	1.3482372473907793	0.0	1.3433040258200682E-4	0.0	6.734467910744904E-4	49.601640427961364	49.601640427961364	0.004557845784400961	0.0030999155519076424	0.704097562412073	0.29590243758792756	5.123710879749445E-4	0.29913386943218384	0.17902835787598695	0.19196293807700568	0.3298748346148238	0.06779232392984412	0.3046919037264911	0.04828616407915705	0.05926757169741705	0.27628415942530266	0.05172851223432999
485000	-46176.17897363375	-46300.02360431834	123.84463068458354	-46300.02360431834	1.3168304961512085	37.4056140170368	1	3	40	37	0	1.07330756615319	1.331795614571545	0.0	1.4216272038053995E-4	0.0	5.525220117719024E-4	53.5871609130407	53.5871609130407	0.0018391198203171007	0.0034787554036262917	0.704097562412073	0.29590243758792756	5.43580304241755E-4	0.29913386943218384	0.17902835787598695	0.19196293807700568	0.3298748346148238	0.079880347800704	0.3046919037264911	0.05844734215520189	0.041138215745238384	0.27628415942530266	0.05172851223432999
486000	-46169.60561281912	-46307.50647276792	137.9008599488005	-46307.50647276792	1.1728840782112344	32.69233222249263	1	3	40	37	0	1.1052859928352545	1.4000104738846562	0.0	1.0113475411365229E-4	0.0	5.4833483498218E-4	50.77053571208378	50.77053571208378	0.0024672330744920667	0.0019226759257671715	0.8715243483929618	0.12847565160703875	5.950684937559895E-4	0.29913386943218384	0.17902835787598695	0.19196293807700568	0.3298748346148238	0.079880347800704	0.3046919037264911	0.05844734215520189	0.06406419185288	0.27628415942530266	0.05172851223432999
487000	-46170.16395745437	-46307.219667595265	137.05571014088943	-46307.219667595265	1.1877518515635157	32.14106066782108	1	3	40	37	0	1.0900555345685838	1.3968294573399567	0.0	3.764600198518537E-4	0.0	6.712822754736111E-4	50.60042385524751	50.60042385524751	0.0012967238120618642	0.0028936146525859606	0.8715243483929618	0.12847565160703875	6.090329253754396E-4	0.29913386943218384	0.17902835787598695	0.19196293807700568	0.3298748346148238	0.079880347800704	0.3046919037264911	0.05844734215520189	0.06406419185288	0.27628415942530266	0.05172851223432999
488000	-46167.412942961026	-46311.18329562196	143.7703526609351	-46311.18329562196	1.1014005731042287	30.00843039199421	1	3	40	37	0	1.1272058822641895	1.3855115045957815	0.0	1.1320472368989026E-4	0.0	6.252854457160616E-4	55.227019852247906	55.227019852247906	0.002725776732402391	0.001203045939597885	0.8715243483929618	0.12847565160703875	6.268263792683773E-4	0.29913386943218384	0.17902835787598695	0.2013256902677608	0.3205120824240687	0.079880347800704	0.3046919037264911	0.05844734215520189	0.06406419185288	0.27628415942530266	0.05172851223432999
489000	-46168.602749605896	-46313.65337455247	145.0506249465746	-46313.65337455247	1.0961653437438141	30.34894054152136	1	3	40	37	0	1.079838287390702	1.3927941491248408	0.0	2.912619689278509E-4	0.0	5.131456877329651E-4	53.68564533653073	53.68564533653073	0.0026814453522017103	0.001285327082772187	0.8715243483929618	0.12847565160703875	6.830331680256274E-4	0.29913386943218384	0.17902835787598695	0.2013256902677608	0.3205120824240687	0.080423083645132	0.3046919037264911	0.05844734215520189	0.07371974440020489	0.27628415942530266	0.014319959641585977
490000	-46172.74356916431	-46314.39700873541	141.65343957109715	-46314.39700873541	1.0468881532885317	29.42208222951214	1	3	40	37	0	1.100419526519984	1.3532036918639105	0.0	3.1053672436919834E-4	0.0	5.244800276615628E-4	53.338472743078704	53.338472743078704	0.0015145739639407481	2.6195723156840415E-4	0.06029852154908255	0.939701478450918	6.849369852059479E-4	0.29913386943218384	0.17902835787598695	0.19867344961662137	0.32316432307520815	0.080423083645132	0.3046919037264911	0.05844734215520189	0.07371974440020489	0.2741435770219007	0.056163461748910355
491000	-46165.66730286881	-46303.14269822991	137.47539536109946	-46303.14269822991	1.121878150953682	32.59070118643284	1	3	40	37	0	1.1201019551632183	1.3706217597562358	0.0	1.174330203781244E-4	0.0	5.488234706094671E-4	50.43981449704577	50.43981449704577	0.003599283175349358	5.789366993272114E-4	0.45207819571876223	0.5479218042812384	6.062769098553596E-4	0.29913386943218384	0.17902835787598695	0.19867344961662137	0.32316432307520815	0.080423083645132	0.3046919037264911	0.05844734215520189	0.037935425251255296	0.2741435770219007	0.056163461748910355
492000	-46169.24914683486	-46304.28936077919	135.04021394433417	-46304.28936077919	1.1547215683671486	33.4472774536654	1	3	40	37	0	1.0968759077667651	1.3571173786012087	0.0	1.288233619769334E-4	0.0	6.478230104383695E-4	51.6898886888861	51.6898886888861	7.477617877310475E-4	9.685982974677128E-5	0.5301466536827086	0.469853346317292	6.140450489052756E-4	0.3020469449413851	0.17902835787598695	0.1957603741074201	0.32316432307520815	0.080423083645132	0.3046919037264911	0.05844734215520189	0.03637038955172061	0.24147481089741293	0.022616661662278888
493000	-46169.59624464617	-46303.75292058754	134.15667594136818	-46303.75292058754	1.1714341371761336	31.711157118639004	1	3	40	37	0	1.0891861496328075	1.36519310331561	0.0	1.8696926794106757E-4	0.0	3.717534976281368E-4	54.18841308589989	54.18841308589989	0.0018823788708809766	2.465671745677137E-4	0.5301466536827086	0.469853346317292	5.98720415074768E-4	0.3020469449413851	0.17902835787598695	0.1957603741074201	0.32316432307520815	0.10559273160426108	0.31032093909840747	0.05844734215520189	0.03637038955172061	0.24147481089741293	0.0273731979919042
